代码,日期,股票名字,收盘价,涨幅%,成交额(万元),自由流通市值(万元),集合竞价成交额(万元),集合竞价涨幅%,首次涨停时间,最后涨停时间,连板数,涨停统计
600892.SH,20250918,*ST大晟,3.39,-3.42,6589.61,121787.61450000001,13.1625,0.0,,,,
301117.SZ,20250918,佳缘科技,33.9,-3.42,35358.76,202521.90524999998,339.3558,0.08547008547008517,,,,
002681.SZ,20250918,奋达科技,7.62,-3.42,119465.36,1049409.203184,487.983,0.12674271229404788,,,,
688156.SH,20250918,路德环境,20.31,-3.42,5341.62,147890.163237,6.2985,0.00047551117450250757,,,,
002515.SZ,20250918,金字火腿,7.33,-3.43,32744.69,720264.121335,176.1024,1.1857707509881354,,,,
600930.SH,20250918,华电新能,6.48,-3.43,203864.33,1623353.5632960002,3960.7686,-0.7451564828613977,,,,
600697.SH,20250918,欧亚集团,13.24,-3.43,24467.47,154020.945156,127.958,-0.07293946024800047,,,,
300918.SZ,20250918,南山智尚,24.2,-3.43,98451.83,463928.17152,779.9379,-0.27932960893854997,,,,
301081.SZ,20250918,严牌股份,10.41,-3.43,3980.78,99592.949901,12.4315,0.2782931354360141,,,,
000638.SZ,20250918,*ST万方,4.22,-3.43,6120.84,84280.23682199999,4.3164,-0.22883295194507935,,,,
605088.SH,20250918,冠盛股份,38.51,-3.44,34985.08,442600.255303,78.2236,0.07522567703108773,,,,
002963.SZ,20250918,豪尔赛,12.93,-3.44,9438.29,89209.92729,139.0776,-0.22404779686333587,,,,
000560.SZ,20250918,我爱我家,3.09,-3.44,41929.42,505937.0026019999,133.92,0.0,,,,
000889.SZ,20250918,中嘉博创,3.37,-3.44,10035.77,216946.33074600002,16.1587,0.0,,,,
688388.SH,20250918,嘉元科技,33.12,-3.44,129989.85,1112630.004432,1108.1265,-0.40816326530612734,,,,
600581.SH,20250918,八一钢铁,4.49,-3.44,34602.19,343982.76409400004,152.3354,0.4301075268817067,,,,
301181.SZ,20250918,标榜股份,30.3,-3.44,9464.54,117648.75819000001,6.278,0.031867431485022024,,,,
300556.SZ,20250918,丝路视觉,19.92,-3.44,12566.94,207613.594464,118.1376,-0.581677169171102,,,,
603132.SH,20250918,金徽股份,13.46,-3.44,8539.18,138638.0,30.2715,0.0717360114777632,,,,
001269.SZ,20250918,欧晶科技,26.64,-3.44,11454.28,146639.371176,17.875,-0.32620514679231327,,,,
603075.SH,20250918,热威股份,22.99,-3.44,8946.43,94822.40673399999,56.9748,0.9659806803864024,,,,
600864.SH,20250918,哈投股份,7.28,-3.45,46913.92,811833.2243840001,332.804,0.13262599469496816,,,,
600744.SH,20250918,华银电力,6.44,-3.45,54017.38,584863.9233360001,82.1077,0.0,,,,
002866.SZ,20250918,传艺科技,19.86,-3.45,53410.31,288961.556178,641.2588,-0.1458434613514914,,,,
603105.SH,20250918,芯能科技,8.95,-3.45,19988.75,268004.774125,53.0376,-0.3236245954692518,,,,
300669.SZ,20250918,沪宁股份,34.4,-3.45,6313.09,297675.49111999996,18.1713,0.0,,,,
603551.SH,20250918,奥普科技,12.3,-3.45,3730.99,137242.27823999999,4.064,-0.31397174254317317,,,,
688073.SH,20250918,毕得医药,69.88,-3.45,8696.0,230912.42935599998,21.6703,-0.40038684719535533,,,,
002314.SZ,20250918,南山控股,3.07,-3.46,21187.23,262329.466125,55.3482,-0.3144654088050425,,,,
833751.BJ,20250918,惠同新材,24.28,-3.46,16131.68,126831.7395,77.771556,-1.232604373757451,,,,
688611.SH,20250918,杭州柯林,41.86,-3.46,15360.04,279991.991734,173.8441,1.4529520295202936,,,,
603477.SH,20250918,巨星农牧,20.93,-3.46,49439.88,551342.005305,130.896,-0.36900369003689537,,,,
300841.SZ,20250918,康华生物,75.88,-3.46,38084.62,619405.465504,259.611,0.08905852417304683,,,,
601111.SH,20250918,中国国航,7.81,-3.46,67750.65,3785894.0846869997,224.9829,0.0,,,,
002072.SZ,20250918,凯瑞德,7.81,-3.46,6837.56,149003.621547,16.5036,0.0,,,,
300080.SZ,20250918,易成新能,4.46,-3.46,11587.36,312224.067944,26.4264,0.0,,,,
300951.SZ,20250918,博硕科技,40.4,-3.46,27064.28,214940.58864,113.928826,0.4062126642771835,,,,
600638.SH,20250918,新黄浦,5.85,-3.47,8517.61,246590.090955,51.4608,-0.3300330033003229,,,,
000983.SZ,20250918,山西焦煤,7.24,-3.47,90083.52,1755401.647564,830.7351,-1.200000000000001,,,,
300930.SZ,20250918,屹通新材,30.34,-3.47,6392.78,89503.0,14.13,-0.09545020680878924,,,,
002971.SZ,20250918,和远气体,30.6,-3.47,17150.55,327672.48366,46.2966,0.03154574132493426,,,,
000565.SZ,20250918,渝三峡Ａ,8.34,-3.47,17363.48,214991.220492,48.6995,0.11574074074074403,,,,
301382.SZ,20250918,蜂助手,36.97,-3.47,64579.32,537085.464425,172.2759,-0.7049608355091275,,,,
688322.SH,20250918,奥比中光-UW,91.98,-3.47,234312.5,1894769.23608,1002.7379,0.35680554098016515,,,,
300618.SZ,20250918,寒锐钴业,47.78,-3.47,132655.3,1025520.6738620001,593.39,-1.0101010101010055,,,,
000006.SZ,20250918,深振业Ａ,7.77,-3.48,64936.21,660915.6156959999,731.8944,-2.1118012422360333,,,,
002981.SZ,20250918,朝阳科技,33.55,-3.48,20410.67,139188.13683499998,113.4721,-0.7767548906789323,,,,
300478.SZ,20250918,杭州高新,25.78,-3.48,43143.31,233050.55550000002,323.056,-0.861100711344065,,,,
603776.SH,20250918,永安行,21.87,-3.49,27807.6,380811.180357,333.9548,0.5295675198587757,,,,
600802.SH,20250918,福建水泥,5.26,-3.49,6527.62,171661.516518,14.1345,0.36715596330274547,,,,
300083.SZ,20250918,创世纪,10.79,-3.49,178221.5,1523601.9435259998,662.337,-0.7155635062611854,,,,
000069.SZ,20250918,华侨城Ａ,2.49,-3.49,39414.49,863552.3729310002,458.1376,-0.7751937984496138,,,,
300816.SZ,20250918,艾可蓝,37.6,-3.49,11125.27,154266.79904,31.9472,0.0,,,,
301040.SZ,20250918,中环海陆,22.94,-3.49,19335.06,134318.15036000003,81.158,0.12620950778292617,,,,
603238.SH,20250918,诺邦股份,19.62,-3.49,6211.94,134051.688,23.313,0.5902606984751646,,,,
300247.SZ,20250918,融捷健康,4.42,-3.49,15158.17,303372.450862,37.6934,0.0,,,,
300232.SZ,20250918,洲明科技,8.28,-3.5,58777.73,647770.072968,195.245,-0.9324009324009341,,,,
300496.SZ,20250918,中科创达,75.06,-3.5,352017.48,2534510.292444,3260.667157,1.684237593211635,,,,
603833.SH,20250918,欧派家居,54.9,-3.5,34189.91,858495.26934,43.6205,-0.4218667604148352,,,,
300906.SZ,20250918,日月明,30.02,-3.5,7054.25,107781.55649999999,18.971,-0.03214400514303106,,,,
300417.SZ,20250918,南华仪器,12.94,-3.5,4268.7,93541.77837,39.8712,0.4474272930648837,,,,
834415.BJ,20250918,恒拓开源,18.17,-3.51,13148.62,139018.054037,267.70682400000004,-1.8587360594795377,,,,
300169.SZ,20250918,天晟新材,7.43,-3.51,12062.5,219467.351145,239.096,-1.2987012987013102,,,,
000506.SZ,20250918,招金黄金,9.63,-3.51,29084.55,599083.674201,248.482,-1.002004008016033,,,,
600315.SH,20250918,上海家化,26.41,-3.51,28418.21,850091.423682,18.5164,-0.5115089514066473,,,,
301363.SZ,20250918,美好医疗,26.35,-3.52,51427.7,411727.73008,116.8868,0.0,,,,
300679.SZ,20250918,电连技术,57.36,-3.52,122276.06,1518694.53516,2316.8925,-2.691337258200166,,,,
001299.SZ,20250918,美能能源,12.35,-3.52,7938.55,80806.13892,32.384,0.0,,,,
688066.SH,20250918,航天宏图,32.64,-3.52,65464.1,605921.7661440001,226.2644,0.02955956251848857,,,,
920037.BJ,20250918,广信科技,87.15,-3.52,10877.51,257652.94422000003,164.943,-1.0295582862836161,,,,
301588.SZ,20250918,美新科技,21.1,-3.52,6038.06,124519.2657,6.9984,0.0,,,,
600255.SH,20250918,鑫科材料,4.11,-3.52,51513.7,668682.8020050001,119.8648,-0.46948356807510194,,,,
300579.SZ,20250918,数字认证,35.89,-3.52,31378.84,432786.409223,94.3755,-0.5107526881720559,,,,
600702.SH,20250918,舍得酒业,64.22,-3.53,90141.71,1489410.218842,183.7608,0.01502178158330203,,,,
688548.SH,20250918,广钢气体,11.2,-3.53,27474.18,774154.08224,256.2248,-2.49784668389319,,,,
688063.SH,20250918,派能科技,58.46,-3.53,57315.92,963304.1898380001,27.2903,-0.4123762376237683,,,,
600939.SH,20250918,重庆建工,3.55,-3.53,13117.16,168381.18919499998,133.6244,-1.0869565217391353,,,,
002095.SZ,20250918,生 意 宝,20.2,-3.53,17378.76,253982.82746,26.4287,-0.6208213944603802,,,,
871245.BJ,20250918,威博液压,33.57,-3.53,5003.75,61286.342031,27.10572,0.0,,,,
300234.SZ,20250918,开尔新材,5.45,-3.54,7486.62,158979.85611,13.5035,0.0,,,,
301065.SZ,20250918,本立科技,23.16,-3.54,5866.09,114720.165,13.6572,-0.20824656393170216,,,,
002664.SZ,20250918,信质集团,32.14,-3.54,101472.79,596708.0260000001,771.1089599999999,1.200480192076836,,,,
603922.SH,20250918,金鸿顺,21.78,-3.54,15713.42,207225.424494,54.981,-1.0186005314437363,,,,
301112.SZ,20250918,信邦智能,47.9,-3.54,18364.56,173670.59411,72.007,0.0,,,,
836961.BJ,20250918,西磁科技,37.54,-3.55,7214.65,78444.3348,5.158505,0.3340184994861106,,,,
688767.SH,20250918,博拓生物,42.68,-3.55,17726.87,267370.28551200003,9.4688,0.745762711864395,,,,
301192.SZ,20250918,泰祥股份,28.0,-3.55,4585.08,71085.0,6.9624,-0.06889424733034222,,,,
600861.SH,20250918,北京人力,19.28,-3.55,8598.66,401703.720256,250.4684,-1.650825412706347,,,,
600547.SH,20250918,山东黄金,36.1,-3.55,182745.88,5735321.992939999,1069.344,-0.8014961261020526,,,,
603113.SH,20250918,金能科技,6.78,-3.56,10993.51,289504.39585200005,43.3048,0.0,,,,
301361.SZ,20250918,众智科技,34.43,-3.56,9873.14,100136.212,23.562,0.0,,,,
002812.SZ,20250918,恩捷股份,42.83,-3.56,167637.62,2369595.6835649996,976.1568,-0.45034902049087,,,,
000657.SZ,20250918,中钨高新,18.15,-3.56,103912.72,1263946.309065,437.3586,-1.4877789585547307,,,,
600302.SH,20250918,标准股份,6.77,-3.56,6010.02,134058.42701199997,9.6876,0.0,,,,
001201.SZ,20250918,东瑞股份,16.79,-3.56,8961.94,141019.12605000002,15.8249,-0.11487650775415803,,,,
300341.SZ,20250918,麦克奥迪,17.06,-3.56,22471.44,328952.87678199995,62.1633,-0.45223289994348326,,,,
002723.SZ,20250918,小崧股份,9.74,-3.56,39872.51,213937.964316,53.328,0.0,,,,
688565.SH,20250918,力源科技,10.01,-3.56,2537.81,101769.66799999999,13.6757,0.0,,,,
300868.SZ,20250918,杰美特,31.63,-3.57,12535.0,181366.840679,32.0003,0.5792682926829329,,,,
002104.SZ,20250918,恒宝股份,25.67,-3.57,349261.75,1471941.380462,4021.601605,-2.1412471825694945,,,,
002078.SZ,20250918,太阳纸业,14.59,-3.57,41540.75,2228271.473354,77.9195,0.0,,,,
600710.SH,20250918,苏美达,9.72,-3.57,18572.89,487536.10020000004,25.4016,0.0,,,,
002926.SZ,20250918,华西证券,9.72,-3.57,51277.37,1360897.322472,82.41,-0.29761904761904656,,,,
301022.SZ,20250918,海泰科,41.28,-3.57,23115.7,181561.6176,97.55896800000001,0.6306937631394449,,,,
688248.SH,20250918,南网科技,49.1,-3.57,40854.59,767924.0,94.5963,-0.1374705420267075,,,,
002611.SZ,20250918,东方精工,18.34,-3.58,286000.61,1545224.377354,1926.9702079999997,-0.7360672975814997,,,,
601456.SH,20250918,国联民生,11.04,-3.58,76266.64,1542006.93816,291.8916,-0.9606986899563297,,,,
002208.SZ,20250918,合肥城建,6.73,-3.58,14542.41,219655.909752,54.6178,-0.5730659025787954,,,,
002291.SZ,20250918,遥望科技,6.19,-3.58,41795.0,450376.75349300005,147.9168,0.0,,,,
002945.SZ,20250918,华林证券,16.66,-3.59,41909.49,449820.0,319.517,-1.331018518518523,,,,
002980.SZ,20250918,华盛昌,23.91,-3.59,11875.66,148885.190955,9.6369,-0.3629032258064546,,,,
830779.BJ,20250918,武汉蓝电,42.71,-3.59,9497.88,85561.80574200001,4.873,0.0,,,,
002922.SZ,20250918,伊戈尔,20.94,-3.59,42227.96,583924.866048,153.9948,0.0,,,,
002027.SZ,20250918,分众传媒,8.05,-3.59,89732.93,7835231.371765001,214.057,-0.5988023952095634,,,,
301505.SZ,20250918,苏州规划,22.79,-3.6,14416.62,170746.846012,6.1126,-0.5499153976311288,,,,
002785.SZ,20250918,万里石,28.4,-3.6,95477.1,445667.57936,58.6055,-0.033944331296675845,,,,
605180.SH,20250918,华生科技,15.27,-3.6,6535.15,74193.1125,11.095,0.06313131313131493,,,,
603344.SH,20250918,星德胜,29.46,-3.6,25473.47,159175.26708,208.242,-1.2434554973821954,,,,
300130.SZ,20250918,新国都,27.81,-3.6,71777.47,1040304.983346,254.88,-0.17331022530329143,,,,
300182.SZ,20250918,捷成股份,5.88,-3.61,64236.79,1253769.7514159998,251.3472,-0.3278688524590123,,,,
002659.SZ,20250918,凯文教育,5.61,-3.61,13594.76,234943.14115800004,24.1362,0.1718213058419238,,,,
605198.SH,20250918,安德利,45.4,-3.61,11296.42,114044.8,23.5,-0.2123142250530785,,,,
301066.SZ,20250918,万事利,15.73,-3.62,16859.21,114015.807763,141.6576,0.0,,,,
000962.SZ,20250918,东方钽业,23.18,-3.62,42862.19,684381.41018,60.1396,-0.3742203742203687,,,,
603567.SH,20250918,珍宝岛,11.71,-3.62,10666.76,196739.150262,15.4305,0.0,,,,
603876.SH,20250918,鼎胜新材,10.91,-3.62,52191.24,554228.124374,123.3078,-0.8833922261484051,,,,
002942.SZ,20250918,新农股份,18.62,-3.62,4856.47,85148.176316,6.3756,0.0,,,,
000813.SZ,20250918,德展健康,4.52,-3.62,57023.28,571613.7091999999,999.502,0.2132196162046851,,,,
600338.SH,20250918,西藏珠峰,12.76,-3.63,91431.57,1073474.137472,300.8025,-1.4350453172205402,,,,
301043.SZ,20250918,绿岛风,38.54,-3.63,7342.78,71783.6405,84.1468,-0.2750687671917995,,,,
003040.SZ,20250918,楚天龙,22.02,-3.63,60252.41,503839.52971800003,147.42,-0.7439824945295492,,,,
301056.SZ,20250918,森赫股份,11.14,-3.63,5288.76,89561.887038,109.6414,0.2595155709342434,,,,
300323.SZ,20250918,华灿光电,8.75,-3.63,33413.91,614023.832625,78.4635,-0.3303964757709221,,,,
600622.SH,20250918,光大嘉宝,3.18,-3.64,25857.26,265862.102346,112.827,0.0,,,,
002043.SZ,20250918,兔 宝 宝,10.6,-3.64,16683.79,477935.51466,13.97,0.0,,,,
300264.SZ,20250918,佳创视讯,6.09,-3.64,13004.08,213373.205808,15.4595,-0.15822784810127777,,,,
603298.SH,20250918,杭叉集团,27.8,-3.64,73751.39,1401502.25278,197.169,-0.5199306759098854,,,,
600927.SH,20250918,永安期货,14.82,-3.64,17067.05,330667.08113400004,82.5505,0.32509752925877766,,,,
600212.SH,20250918,绿能慧充,8.2,-3.64,21024.02,364520.11695999996,22.7264,-0.3525264394829586,,,,
301141.SZ,20250918,中科磁业,61.88,-3.64,31871.48,275443.99974000006,54.06,-0.9654313298038009,,,,
002853.SZ,20250918,皮阿诺,11.9,-3.64,3867.99,101331.22867000001,18.4015,0.0,,,,
835368.BJ,20250918,连城数控,30.41,-3.64,17388.4,408885.640666,65.6806,0.12674271229404788,,,,
300740.SZ,20250918,水羊股份,21.41,-3.65,48829.4,447077.436792,147.751998,-0.9000900090008979,,,,
688147.SH,20250918,微导纳米,47.04,-3.65,80996.79,475843.859232,206.8093,0.2048340843916474,,,,
000688.SZ,20250918,国城矿业,14.53,-3.65,20351.5,412787.05489699997,92.4167,-0.9946949602122057,,,,
301196.SZ,20250918,唯科科技,109.27,-3.65,97344.94,929388.030144,805.0976,3.18314081650648,,,,
601958.SH,20250918,金钼股份,14.78,-3.65,64114.04,1318299.3405739998,172.066,-1.1734028683181186,,,,
301127.SZ,20250918,武汉天源,13.19,-3.65,21688.91,465066.281226,0.4134,0.6574141709276837,,,,
000953.SZ,20250918,河化股份,7.38,-3.66,15564.21,178321.911228,72.4636,0.0,,,,
688161.SH,20250918,威高骨科,35.3,-3.66,14399.24,270633.33450999996,75.9069,0.08187772925765113,,,,
002466.SZ,20250918,天齐锂业,43.15,-3.66,222307.97,4275514.837375,655.93,-0.647465952221471,,,,
688015.SH,20250918,交控科技,25.25,-3.66,11704.52,220918.99427499998,39.21,-0.26707363601679024,,,,
605077.SH,20250918,华康股份,17.88,-3.66,9179.68,333926.887152,0.0,-100.0,,,,
000025.SZ,20250918,特 力Ａ,17.61,-3.67,25957.65,319069.776939,16.562,-0.4376367614879806,,,,
831855.BJ,20250918,浙江大农,22.59,-3.67,5711.3,46044.480897,19.156305,0.0,,,,
300692.SZ,20250918,中环环保,7.88,-3.67,12783.07,228310.324232,26.0304,-0.24449877750610804,,,,
688257.SH,20250918,新锐股份,19.68,-3.67,17886.1,363857.411328,24.8886,-1.076847772883005,,,,
301097.SZ,20250918,天益医疗,44.56,-3.67,4488.72,81755.871808,2.7894,0.49718979680069,,,,
300350.SZ,20250918,华鹏飞,6.29,-3.68,23380.07,278134.892102,119.499,0.0,,,,
301315.SZ,20250918,威士顿,52.4,-3.68,17023.16,193880.0,137.0628,-0.018382352941170854,,,,
002310.SZ,20250918,东方园林,2.62,-3.68,47936.33,694310.9864459999,234.792,-0.7352941176470562,,,,
603806.SH,20250918,福斯特,15.71,-3.68,59424.95,1560192.252086,159.732,-0.6744328632740659,,,,
600063.SH,20250918,皖维高新,5.76,-3.68,40837.58,840265.034112,102.9158,0.0,,,,
002789.SZ,20250918,*ST建艺,9.15,-3.68,4332.28,68179.02442500001,24.5435,0.5263157894736858,,,,
300141.SZ,20250918,和顺电气,9.41,-3.68,8937.06,112928.883981,64.2555,0.4094165813715467,,,,
002231.SZ,20250918,*ST奥维,3.92,-3.69,4636.29,108475.422664,26.8536,-1.2285012285012442,,,,
000972.SZ,20250918,*ST中基,3.92,-3.69,24218.23,194593.01792,1499.7755,-2.9484029484029506,,,,
300475.SZ,20250918,香农芯创,75.51,-3.69,374702.31,2240743.0757580004,2218.447521,-0.4719387755102056,,,,
301002.SZ,20250918,崧盛股份,43.1,-3.69,74321.62,240072.93056,410.5296,-0.06703910614525022,,,,
603048.SH,20250918,浙江黎明,20.62,-3.69,10633.42,85472.5806,37.9488,0.14012143858010973,,,,
300270.SZ,20250918,中威电子,8.09,-3.69,6742.51,153400.80829,6.7635,-0.5952380952381042,,,,
002448.SZ,20250918,中原内配,11.22,-3.69,106889.72,511112.972898,2008.36,1.2875536480686733,,,,
002778.SZ,20250918,中晟高科,19.56,-3.69,11586.67,169648.77,11.9829,0.0,,,,
002574.SZ,20250918,明牌珠宝,5.73,-3.7,9118.83,138849.833871,44.9494,-0.3361344537815225,,,,
002128.SZ,20250918,电投能源,21.87,-3.7,28650.1,2073032.075142,43.7338,-0.22016732716865217,,,,
301026.SZ,20250918,浩通科技,28.89,-3.7,14248.1,277654.784175,56.487,-0.9000000000000008,,,,
300180.SZ,20250918,华峰超纤,7.8,-3.7,73591.93,955937.8608,991.12,-1.2345679012345623,,,,
300461.SZ,20250918,田中精机,20.01,-3.71,7865.67,129682.33076100002,9.306,-0.4812319538017418,,,,
603276.SH,20250918,恒兴新材,18.18,-3.71,6844.86,137517.752304,46.7871,-0.4766949152542388,,,,
601101.SH,20250918,昊华能源,7.26,-3.71,15999.14,383607.06133199995,47.6649,-0.13262599469495706,,,,
300905.SZ,20250918,宝丽迪,34.47,-3.72,38456.0,261485.779968,131.028,0.0,,,,
688096.SH,20250918,京源环保,8.29,-3.72,7843.86,150313.70301599998,7.7675,-0.11637630662020282,,,,
002175.SZ,20250918,东方智造,5.18,-3.72,72791.54,534353.61483,210.6651,-0.18587360594795044,,,,
600748.SH,20250918,上实发展,4.4,-3.72,14592.75,343811.50804,11.5621,0.0,,,,
603101.SH,20250918,汇嘉时代,11.9,-3.72,34409.45,221340.238,237.9972,-1.4563106796116498,,,,
300773.SZ,20250918,拉卡拉,25.86,-3.72,113167.46,1353774.992784,433.875,-0.5956813104988856,,,,
300741.SZ,20250918,华宝股份,19.39,-3.72,12007.72,225654.42130000002,12.4744,-0.09930486593843213,,,,
300778.SZ,20250918,新城市,13.15,-3.73,11877.34,110162.46284000001,29.0184,-0.7320644216691097,,,,
600397.SH,20250918,安源煤业,7.21,-3.74,28403.2,432941.604032,52.4348,-0.1335113484646211,,,,
002856.SZ,20250918,美芝股份,10.3,-3.74,4610.88,81906.99565000001,32.0528,0.18691588785046953,,,,
603196.SH,20250918,日播时尚,22.13,-3.74,15799.72,217448.67626599997,77.634,-1.2614180078294845,,,,
002537.SZ,20250918,海联金汇,9.52,-3.74,61918.68,832981.528344,473.046,-0.9100101112234582,,,,
300048.SZ,20250918,合康新能,6.43,-3.74,17929.96,589124.6786519999,18.063,0.14970059880241582,,,,
300875.SZ,20250918,捷强装备,43.46,-3.74,28303.89,214947.10602200002,223.39,-1.439645625692132,,,,
000017.SZ,20250918,深中华A,6.68,-3.75,19686.88,159970.113624,206.517,-0.5763688760806907,,,,
301538.SZ,20250918,骏鼎达,95.0,-3.75,45632.22,218822.715,162.348,-0.911854103343468,,,,
301276.SZ,20250918,嘉曼服饰,21.81,-3.75,5573.15,100171.380186,4.068,-0.26478375992938785,,,,
688612.SH,20250918,威迈斯,39.0,-3.75,15656.81,885075.2274,22.6426,0.0,,,,
300403.SZ,20250918,汉宇集团,17.18,-3.75,134540.62,616362.8141099999,596.7612,0.3361344537815114,,,,
002091.SZ,20250918,江苏国泰,8.71,-3.76,40327.29,784772.109654,108.24,-0.33149171270719924,,,,
002129.SZ,20250918,TCL中环,8.19,-3.76,118684.94,2318393.826567,158.763,-0.235017626321965,,,,
600792.SH,20250918,云煤能源,3.83,-3.77,9442.04,138624.430972,54.6876,-0.5025125628140725,,,,
600742.SH,20250918,富维股份,10.46,-3.77,24636.48,444854.96966800006,260.3142,-0.09199632014719183,,,,
600549.SH,20250918,厦门钨业,28.56,-3.77,169404.76,2794526.382144,892.4519,-1.5498652291105142,,,,
301327.SZ,20250918,华宝新能,69.75,-3.78,23002.98,335840.593275,60.843,-1.2553455649054968,,,,
000862.SZ,20250918,银星能源,5.6,-3.78,15893.83,267424.76936,48.0975,0.1718213058419238,,,,
300238.SZ,20250918,冠昊生物,16.03,-3.78,16438.88,312140.95938200003,35.1737,0.06002400960385401,,,,
600301.SH,20250918,华锡有色,30.48,-3.79,32603.32,609867.0749039999,117.9512,-0.978535353535348,,,,
688426.SH,20250918,康为世纪,27.66,-3.79,5470.11,105089.556312,15.9599,-0.83478260869565,,,,
601311.SH,20250918,骆驼股份,10.91,-3.79,71613.02,763156.767098,284.878,-0.7054673721340388,,,,
603536.SH,20250918,惠发食品,10.4,-3.79,21374.96,107998.54312,92.4186,0.46253469010175685,,,,
603778.SH,20250918,国晟科技,3.8,-3.8,14463.54,177650.3173,74.8345,0.5063291139240533,,,,
831768.BJ,20250918,拾比佰,13.92,-3.8,9956.43,80511.9576,67.91774000000001,0.8984105044920421,,,,
300503.SZ,20250918,昊志机电,32.88,-3.8,134939.39,592135.124304,1354.4678,-1.37507314218841,,,,
300844.SZ,20250918,山水比德,50.82,-3.8,9006.66,130444.16616000001,73.976,0.018928639030857397,,,,
301360.SZ,20250918,荣旗科技,62.7,-3.8,29138.2,139554.79461,128.444,0.030684258975144374,,,,
